date,1. open,2. high,3. low,4. close,5. volume
2020-03-09 11:29:00,155.505,155.77,155.5,155.5248,95784.0
2020-03-09 11:30:00,155.57,155.99,155.4101,155.54,127502.0
2020-03-09 11:31:00,155.53,155.54,155.05,155.18,126419.0
2020-03-09 11:32:00,155.13,155.45,155.05,155.435,125618.0
2020-03-09 11:33:00,155.405,155.71,155.39,155.5938,131980.0
2020-03-09 11:34:00,155.635,155.69,155.25,155.44,101626.0
2020-03-09 11:35:00,155.44,156.12,155.4,156.0099,97778.0
2020-03-09 11:36:00,155.94,156.5,155.79,156.49,100943.0
2020-03-09 11:37:00,156.48,156.5,156.09,156.11,84608.0
2020-03-09 11:38:00,156.11,157.0,156.1,156.9,131701.0
2020-03-09 11:39:00,156.9199,157.01,156.42,156.65,91076.0
2020-03-09 11:40:00,156.71,156.71,156.1601,156.5606,108049.0
2020-03-09 11:41:00,156.61,156.67,156.06,156.12,89387.0
2020-03-09 11:42:00,156.15,156.61,156.15,156.41,74486.0
2020-03-09 11:43:00,156.41,156.96,156.13,156.67,91815.0
2020-03-09 11:44:00,156.74,156.77,156.1,156.48,92522.0
2020-03-09 11:45:00,156.47,156.97,156.08,156.87,113484.0
2020-03-09 11:46:00,156.91,157.0764,156.61,157.025,115240.0
2020-03-09 11:47:00,157.035,157.17,156.62,156.77,129230.0
2020-03-09 11:48:00,156.78,157.37,156.71,157.27,98472.0
2020-03-09 11:49:00,157.28,157.28,156.8406,156.8406,84649.0
2020-03-09 11:50:00,156.88,157.43,156.88,157.22,80635.0
2020-03-09 11:51:00,157.247,157.28,157.05,157.11,27233.0
2020-03-09 11:52:00,157.1999,157.28,156.9101,156.9101,112958.0
2020-03-09 11:53:00,156.92,157.05,156.69,156.92,76132.0
2020-03-09 11:54:00,156.9504,156.97,156.5275,156.6599,69436.0
2020-03-09 11:55:00,156.6339,156.74,156.33,156.72,94941.0
2020-03-09 11:56:00,156.725,156.85,156.24,156.34,80104.0
2020-03-09 11:57:00,156.32,156.74,156.28,156.58,89788.0
2020-03-09 11:58:00,156.62,156.84,156.41,156.84,99129.0
2020-03-09 11:59:00,156.84,156.86,156.51,156.75,71774.0
2020-03-09 12:00:00,156.72,156.8199,156.44,156.49,113894.0
2020-03-09 12:01:00,156.49,156.5899,156.18,156.34,72726.0
2020-03-09 12:02:00,156.32,156.5731,155.9,155.99,100917.0
2020-03-09 12:03:00,156.01,156.21,155.8801,156.03,88426.0
2020-03-09 12:04:00,156.02,156.05,155.73,155.86,79439.0
2020-03-09 12:05:00,155.85,156.01,155.76,156.01,71532.0
2020-03-09 12:06:00,155.99,156.6,155.95,156.51,61805.0
2020-03-09 12:07:00,156.5,156.61,156.349,156.57,19850.0
2020-03-09 12:09:00,157.16,157.27,157.16,157.27,176516.0
2020-03-09 12:11:00,157.22,157.22,157.14,157.14,192428.0
2020-03-09 12:12:00,157.14,157.2,156.81,156.83,64736.0
2020-03-09 12:13:00,156.84,157.17,156.83,157.08,62049.0
2020-03-09 12:14:00,157.08,157.08,156.5605,156.62,74369.0
2020-03-09 12:15:00,156.61,156.72,156.43,156.549,73818.0
2020-03-09 12:16:00,156.55,156.9199,156.37,156.56,52352.0
2020-03-09 12:17:00,156.56,156.81,156.4699,156.68,66918.0
2020-03-09 12:18:00,156.68,156.85,156.41,156.42,85346.0
2020-03-09 12:19:00,156.43,156.53,156.02,156.11,81909.0
2020-03-09 12:20:00,156.11,156.3806,156.07,156.3806,52473.0
2020-03-09 12:21:00,156.35,156.4299,156.06,156.2901,51623.0
2020-03-09 12:22:00,156.29,156.58,156.09,156.58,59099.0
2020-03-09 12:23:00,156.58,156.74,156.49,156.605,62441.0
2020-03-09 12:24:00,156.62,156.7,156.34,156.43,44258.0
2020-03-09 12:25:00,156.3901,156.5,156.1,156.48,77320.0
2020-03-09 12:26:00,156.41,156.425,156.13,156.17,46475.0
2020-03-09 12:27:00,156.16,156.37,155.98,156.1115,88393.0
2020-03-09 12:28:00,156.12,156.28,155.99,156.05,76280.0
2020-03-09 12:29:00,156.09,156.138,155.89,156.05,78182.0
2020-03-09 12:30:00,156.02,156.1,155.72,155.775,77603.0
2020-03-09 12:31:00,155.775,156.08,155.775,155.93,79469.0
2020-03-09 12:32:00,155.92,156.139,155.87,156.06,58482.0
2020-03-09 12:33:00,156.06,156.405,155.83,155.88,107814.0
2020-03-09 12:34:00,155.84,155.93,155.52,155.6,89068.0
2020-03-09 12:35:00,155.62,155.8,155.47,155.74,97549.0
2020-03-09 12:36:00,155.76,155.8,155.0,155.05,141315.0
2020-03-09 12:37:00,155.01,155.49,155.0,155.4338,82945.0
2020-03-09 12:38:00,155.43,155.73,155.26,155.46,59789.0
2020-03-09 12:39:00,155.45,155.8656,155.3,155.65,49175.0
2020-03-09 12:40:00,155.64,155.72,155.5,155.59,49347.0
2020-03-09 12:41:00,155.6,155.95,155.59,155.82,58923.0
2020-03-09 12:42:00,155.8199,155.83,155.25,155.411,72645.0
2020-03-09 12:43:00,155.39,155.41,155.1,155.1,73905.0
2020-03-09 12:44:00,155.12,155.34,154.94,155.0299,128006.0
2020-03-09 12:45:00,154.98,155.0547,154.47,154.7332,119775.0
2020-03-09 12:46:00,154.75,155.1,154.64,154.81,112126.0
2020-03-09 12:47:00,154.785,154.89,154.5301,154.58,50593.0
2020-03-09 12:48:00,154.5601,154.71,154.39,154.5953,89811.0
2020-03-09 12:49:00,154.6,154.6657,154.36,154.59,59771.0
2020-03-09 12:50:00,154.63,154.85,154.38,154.66,58883.0
2020-03-09 12:51:00,154.69,155.06,154.5601,154.94,86161.0
2020-03-09 12:52:00,154.92,155.36,154.64,155.2918,68038.0
2020-03-09 12:53:00,155.25,155.26,154.99,155.09,68565.0
2020-03-09 12:54:00,155.06,155.075,154.76,154.98,44094.0
2020-03-09 12:55:00,154.95,155.17,154.69,154.93,64273.0
2020-03-09 12:56:00,154.93,155.13,154.74,155.13,39133.0
2020-03-09 12:57:00,155.09,155.29,154.73,154.73,64610.0
2020-03-09 12:58:00,154.7197,154.93,154.55,154.61,74591.0
2020-03-09 12:59:00,154.59,154.71,154.48,154.57,70958.0
2020-03-09 13:00:00,154.57,155.01,154.51,154.9,57301.0
2020-03-09 13:01:00,154.98,155.03,154.51,154.7199,51753.0
2020-03-09 13:02:00,154.74,155.53,154.74,155.42,82882.0
2020-03-09 13:03:00,155.345,155.67,155.1,155.605,81230.0
2020-03-09 13:04:00,155.61,155.66,155.1501,155.189,60760.0
2020-03-09 13:05:00,155.2009,155.46,154.75,154.75,57820.0
2020-03-09 13:06:00,154.7,154.86,154.27,154.405,80993.0
2020-03-09 13:07:00,154.39,154.4235,154.14,154.27,54499.0
2020-03-09 13:08:00,154.252,154.39,154.22,154.38,45693.0
2020-03-09 13:09:00,154.39,155.08,154.39,154.9,79287.0
2020-03-09 13:10:00,154.85,154.85,154.42,154.42,51698.0
2020-03-09 13:11:00,154.4,154.82,154.33,154.66,69518.0
2020-03-09 13:12:00,154.6699,155.14,154.63,155.0,61275.0
2020-03-09 13:13:00,155.0,155.01,154.76,154.83,59762.0
2020-03-09 13:14:00,154.83,155.22,154.67,155.05,49576.0
2020-03-09 13:15:00,155.03,155.28,154.82,155.2401,80114.0
2020-03-09 13:16:00,155.2647,155.2647,154.84,155.21,64254.0
2020-03-09 13:17:00,155.19,155.34,154.87,154.93,44293.0
2020-03-09 13:18:00,154.8701,155.14,154.77,154.86,58310.0
2020-03-09 13:19:00,154.855,154.9999,154.62,154.65,50514.0
2020-03-09 13:20:00,154.65,154.93,154.59,154.77,77902.0
2020-03-09 13:21:00,154.76,154.88,154.46,154.5556,74893.0
2020-03-09 13:22:00,154.56,154.69,154.34,154.3901,56451.0
2020-03-09 13:23:00,154.4091,154.52,154.1602,154.37,77238.0
2020-03-09 13:24:00,154.3765,154.63,154.27,154.412,60812.0
2020-03-09 13:25:00,154.43,154.86,154.43,154.77,63472.0
2020-03-09 13:26:00,154.83,154.86,154.52,154.595,49186.0
2020-03-09 13:27:00,154.5895,154.61,154.38,154.47,66634.0
2020-03-09 13:28:00,154.45,154.58,154.39,154.56,43673.0
2020-03-09 13:29:00,154.58,154.75,154.42,154.51,63949.0
2020-03-09 13:30:00,154.505,154.63,154.2,154.28,86599.0
2020-03-09 13:31:00,154.29,154.3,154.1,154.13,69650.0
2020-03-09 13:32:00,154.13,154.25,154.02,154.08,41577.0
2020-03-09 13:33:00,154.09,154.21,153.91,153.95,91231.0
2020-03-09 13:34:00,153.96,154.0,153.64,153.67,119850.0
2020-03-09 13:35:00,153.645,153.8599,153.5,153.5301,67834.0
2020-03-09 13:36:00,153.56,153.8199,153.52,153.68,65840.0
2020-03-09 13:37:00,153.68,153.69,153.5,153.65,52931.0
2020-03-09 13:38:00,153.62,153.6389,153.41,153.54,67758.0
2020-03-09 13:39:00,153.552,153.552,153.2,153.38,79937.0
2020-03-09 13:40:00,153.37,153.478,153.1,153.1548,81361.0
2020-03-09 13:41:00,153.14,153.61,153.09,153.41,61239.0
2020-03-09 13:42:00,153.375,153.395,152.86,152.94,122518.0
2020-03-09 13:43:00,152.9401,152.9799,152.56,152.745,75225.0
2020-03-09 13:46:00,152.51,153.28,152.43,153.02,357906.0
2020-03-09 13:47:00,153.0192,153.26,152.95,153.09,88366.0
2020-03-09 13:48:00,153.1199,153.56,152.965,153.42,100557.0
2020-03-09 13:49:00,153.4303,153.58,153.26,153.5098,74454.0
2020-03-09 13:50:00,153.54,153.56,153.1,153.1,83456.0
2020-03-09 13:51:00,153.11,153.16,152.87,152.89,73253.0
2020-03-09 13:52:00,152.92,152.94,152.6,152.675,50620.0
2020-03-09 13:53:00,152.6375,152.68,152.395,152.435,92603.0
2020-03-09 13:54:00,152.41,152.55,152.31,152.48,93264.0
2020-03-09 13:55:00,152.47,152.54,152.13,152.21,90465.0
2020-03-09 13:56:00,152.21,152.22,152.05,152.16,106844.0
2020-03-09 13:57:00,152.165,152.75,152.15,152.64,92653.0
2020-03-09 13:58:00,152.635,152.93,152.45,152.79,71480.0
2020-03-09 13:59:00,152.77,152.99,152.5,152.5501,111696.0
2020-03-09 14:00:00,152.56,152.79,152.5,152.51,76845.0
2020-03-09 14:01:00,152.54,152.7,152.322,152.49,75174.0
2020-03-09 14:02:00,152.48,152.804,152.29,152.64,76732.0
2020-03-09 14:03:00,152.6,152.6,151.975,152.055,248335.0
2020-03-09 14:04:00,152.02,152.24,151.97,152.02,82523.0
2020-03-09 14:05:00,152.0332,152.13,151.68,151.68,94124.0
2020-03-09 14:06:00,151.68,152.0,151.57,151.75,108902.0
2020-03-09 14:07:00,151.75,151.93,151.6,151.6,98313.0
2020-03-09 14:08:00,151.58,152.58,151.5701,152.4,131650.0
2020-03-09 14:09:00,152.32,152.56,152.23,152.33,91507.0
2020-03-09 14:10:00,152.28,152.33,151.77,151.81,103966.0
2020-03-09 14:11:00,151.8,152.14,151.67,152.03,75091.0
2020-03-09 14:12:00,152.0714,152.58,152.05,152.29,100703.0
2020-03-09 14:13:00,152.3199,152.56,152.07,152.375,85911.0
2020-03-09 14:14:00,152.35,152.39,152.17,152.255,53819.0
2020-03-09 14:15:00,152.27,152.96,152.21,152.869,132741.0
2020-03-09 14:16:00,152.91,153.73,152.91,153.6714,141482.0
2020-03-09 14:17:00,153.69,153.89,153.32,153.74,105462.0
2020-03-09 14:18:00,153.78,153.825,153.23,153.75,92707.0
2020-03-09 14:19:00,153.79,153.8,153.3119,153.4,81303.0
2020-03-09 14:20:00,153.3976,153.66,153.33,153.36,53381.0
2020-03-09 14:21:00,153.39,153.8562,153.39,153.56,85416.0
2020-03-09 14:22:00,153.565,153.58,152.93,153.12,114318.0
2020-03-09 14:23:00,153.11,153.17,152.9,153.06,58676.0
2020-03-09 14:24:00,153.03,153.34,152.82,153.0835,76793.0
2020-03-09 14:25:00,153.0603,153.23,152.75,152.81,59565.0
2020-03-09 14:26:00,152.85,152.88,152.25,152.4,84693.0
2020-03-09 14:27:00,152.3932,152.69,152.28,152.35,55001.0
2020-03-09 14:28:00,152.35,152.81,152.18,152.59,68398.0
2020-03-09 14:29:00,152.591,152.62,152.2829,152.31,49587.0
2020-03-09 14:30:00,152.31,152.42,152.01,152.08,85248.0
2020-03-09 14:31:00,152.06,152.1,151.75,151.8401,100609.0
2020-03-09 14:32:00,151.85,152.35,151.76,152.2,75995.0
2020-03-09 14:33:00,152.17,152.3,151.75,151.78,82408.0
2020-03-09 14:34:00,151.78,152.6,151.77,152.215,117096.0
2020-03-09 14:35:00,152.24,152.4116,151.93,152.135,58982.0
2020-03-09 14:36:00,152.11,152.21,151.95,152.1,69785.0
2020-03-09 14:37:00,152.085,152.2235,151.78,151.854,84800.0
2020-03-09 14:38:00,151.86,152.0539,151.47,151.94,168664.0
2020-03-09 14:39:00,151.955,152.37,151.67,152.37,99178.0
2020-03-09 14:40:00,152.337,153.09,152.337,152.785,152563.0
2020-03-09 14:41:00,152.74,152.91,152.24,152.305,91174.0
2020-03-09 14:42:00,152.3142,152.33,151.85,151.8855,120452.0
2020-03-09 14:43:00,151.85,151.98,151.64,151.64,112211.0
2020-03-09 14:44:00,151.64,151.75,151.36,151.6,120439.0
2020-03-09 14:45:00,151.613,151.71,151.32,151.5498,127437.0
2020-03-09 14:46:00,151.6,151.67,151.4,151.54,91210.0
2020-03-09 14:47:00,151.5294,152.3,151.5153,152.22,112732.0
2020-03-09 14:48:00,152.2421,152.79,152.1754,152.6,117948.0
2020-03-09 14:49:00,152.595,152.67,152.04,152.07,89975.0
2020-03-09 14:50:00,152.05,152.24,151.89,152.0,76567.0
2020-03-09 14:51:00,152.015,153.24,152.01,153.16,103217.0
2020-03-09 14:52:00,153.13,153.58,153.04,153.0742,133834.0
2020-03-09 14:53:00,153.0642,153.2,152.99,153.03,93452.0
2020-03-09 14:54:00,152.99,153.53,152.99,153.5,107635.0
2020-03-09 14:55:00,153.52,153.8,153.15,153.54,133669.0
2020-03-09 14:56:00,153.52,153.66,153.27,153.62,133963.0
2020-03-09 14:57:00,153.59,153.76,153.07,153.28,128616.0
2020-03-09 14:58:00,153.34,153.98,153.34,153.6898,135623.0
2020-03-09 14:59:00,153.65,153.8,153.54,153.65,102400.0
2020-03-09 15:00:00,153.61,153.83,153.05,153.0548,74199.0
2020-03-09 15:01:00,153.08,153.5,153.0,153.25,109945.0
2020-03-09 15:02:00,153.25,153.63,152.8,153.01,115480.0
2020-03-09 15:03:00,153.02,153.11,152.61,152.87,101611.0
2020-03-09 15:04:00,152.88,153.52,152.69,153.48,90241.0
2020-03-09 15:05:00,153.47,154.36,153.37,154.05,169764.0
2020-03-09 15:06:00,154.08,154.14,153.62,153.77,74455.0
2020-03-09 15:07:00,153.77,154.14,153.14,153.45,109882.0
2020-03-09 15:08:00,153.5,153.69,153.1695,153.26,100310.0
2020-03-09 15:09:00,153.2576,153.8,153.0,153.62,112637.0
2020-03-09 15:10:00,153.6202,153.84,153.16,153.44,115204.0
2020-03-09 15:11:00,153.48,153.48,152.85,153.04,112627.0
2020-03-09 15:12:00,153.03,153.14,152.6,152.73,117046.0
2020-03-09 15:13:00,152.715,153.0277,152.65,152.89,90263.0
2020-03-09 15:14:00,152.88,152.95,152.25,152.445,114530.0
2020-03-09 15:15:00,152.44,152.69,152.34,152.39,102862.0
2020-03-09 15:16:00,152.375,153.09,152.26,152.57,97830.0
2020-03-09 15:17:00,152.59,153.08,152.579,153.08,87510.0
2020-03-09 15:18:00,153.08,153.5776,153.04,153.24,117534.0
2020-03-09 15:19:00,153.23,153.71,153.16,153.53,163919.0
2020-03-09 15:20:00,153.54,153.54,152.84,152.89,100254.0
2020-03-09 15:21:00,152.9021,153.08,152.7,152.78,138714.0
2020-03-09 15:22:00,152.7605,153.26,152.7605,153.07,99115.0
2020-03-09 15:23:00,153.066,154.0365,153.05,153.67,133433.0
2020-03-09 15:24:00,153.63,153.99,153.53,153.66,96299.0
2020-03-09 15:25:00,153.66,154.2516,153.62,153.93,113923.0
2020-03-09 15:26:00,153.93,154.74,153.91,154.61,185140.0
2020-03-09 15:27:00,154.64,154.9,154.33,154.33,147445.0
2020-03-09 15:28:00,154.35,154.62,154.12,154.47,152374.0
2020-03-09 15:29:00,154.465,154.89,154.32,154.64,161752.0
2020-03-09 15:30:00,154.605,154.63,153.51,153.7309,158315.0
2020-03-09 15:31:00,153.73,153.7442,153.0,153.15,135886.0
2020-03-09 15:32:00,153.16,153.76,153.15,153.44,145890.0
2020-03-09 15:33:00,153.4,153.49,152.98,153.155,175805.0
2020-03-09 15:34:00,153.17,153.49,152.97,153.37,139271.0
2020-03-09 15:35:00,153.37,153.61,153.215,153.39,154597.0
2020-03-09 15:36:00,153.41,154.07,153.38,154.0199,165070.0
2020-03-09 15:37:00,154.08,154.58,154.0,154.47,204584.0
2020-03-09 15:38:00,154.44,154.83,154.37,154.78,162312.0
2020-03-09 15:39:00,154.78,154.94,154.5901,154.6,146428.0
2020-03-09 15:40:00,154.6,154.73,154.24,154.5517,140361.0
2020-03-09 15:41:00,154.57,154.84,154.25,154.75,169606.0
2020-03-09 15:42:00,154.75,154.84,154.31,154.47,260505.0
2020-03-09 15:43:00,154.46,154.52,154.04,154.31,157501.0
2020-03-09 15:44:00,154.3127,154.34,154.07,154.3,153320.0
2020-03-09 15:45:00,154.28,154.66,154.25,154.27,145771.0
2020-03-09 15:46:00,154.32,154.37,153.5,153.68,258992.0
2020-03-09 15:47:00,153.685,154.49,153.62,154.3558,241943.0
2020-03-09 15:48:00,154.34,154.38,153.94,154.04,162780.0
2020-03-09 15:49:00,154.03,154.6,153.82,154.4029,188262.0
2020-03-09 15:50:00,154.4,154.5,153.9,154.03,225641.0
2020-03-09 15:51:00,153.95,153.96,152.3,153.0,449324.0
2020-03-09 15:52:00,153.01,153.9,152.93,153.72,328530.0
2020-03-09 15:53:00,153.68,154.07,153.36,153.855,277293.0
2020-03-09 15:54:00,153.89,154.05,152.9328,153.03,230494.0
2020-03-09 15:55:00,153.05,154.0,152.88,153.29,473076.0
2020-03-09 15:56:00,153.29,153.62,152.458,152.5,511156.0
2020-03-09 15:57:00,152.49,152.5,151.45,151.48,497754.0
2020-03-09 15:58:00,151.48,151.5,151.0,151.34,586998.0
2020-03-09 15:59:00,151.3427,151.51,151.0,151.0199,692107.0
2020-03-09 16:00:00,151.02,152.11,150.59,150.63,1411253.0
2020-03-10 09:31:00,158.16,158.3,157.0,157.36,2081849.0
2020-03-10 09:32:00,157.3395,157.42,156.17,156.3999,235554.0
2020-03-10 09:33:00,156.4,156.88,155.91,156.67,343404.0
2020-03-10 09:34:00,156.97,156.97,156.97,156.97,204453.0
2020-03-10 09:35:00,157.33,157.33,157.08,157.08,207491.0
2020-03-10 09:36:00,157.145,157.145,156.23,156.23,211191.0
2020-03-10 09:37:00,156.2501,156.2501,155.6961,155.6961,250189.0
2020-03-10 09:38:00,155.6542,155.75,155.6542,155.75,165114.0
2020-03-10 09:39:00,155.8257,155.86,155.75,155.86,171693.0
2020-03-10 09:40:00,155.76,155.98,155.76,155.98,153772.0
2020-03-10 09:41:00,155.96,155.96,155.555,155.62,195891.0
2020-03-10 09:42:00,155.83,155.89,155.83,155.89,115256.0
2020-03-10 09:43:00,155.95,155.95,155.79,155.79,160553.0
2020-03-10 09:44:00,155.92,156.09,155.73,156.09,120217.0
2020-03-10 09:45:00,156.305,156.305,156.21,156.21,117140.0
2020-03-10 09:46:00,156.1,156.28,156.1,156.28,162853.0
2020-03-10 09:47:00,156.2877,156.3599,156.2877,156.32,135927.0
2020-03-10 09:48:00,156.215,156.215,156.0625,156.0625,106301.0
2020-03-10 09:49:00,156.04,156.06,155.9436,155.9436,101555.0
2020-03-10 09:50:00,156.02,156.3,156.02,156.3,121951.0
2020-03-10 09:51:00,156.3105,156.68,156.3105,156.68,177072.0
2020-03-10 09:52:00,156.66,156.66,156.18,156.18,150422.0
2020-03-10 09:53:00,156.02,156.07,156.02,156.07,194276.0
2020-03-10 09:54:00,156.0,156.49,156.0,156.49,185234.0
2020-03-10 09:55:00,156.61,156.61,156.55,156.55,122182.0
2020-03-10 09:56:00,156.46,156.67,156.46,156.67,101927.0
2020-03-10 09:57:00,156.69,156.8457,156.62,156.8457,108438.0
2020-03-10 09:58:00,156.85,156.9673,156.85,156.9673,122555.0
2020-03-10 09:59:00,156.75,157.12,156.68,156.705,123602.0
2020-03-10 10:00:00,156.75,156.97,156.56,156.87,102653.0
2020-03-10 10:01:00,156.84,157.02,156.51,156.93,131557.0
2020-03-10 10:02:00,156.96,157.4,156.865,157.15,123866.0
