date,1. open,2. high,3. low,4. close,5. volume
2020-03-09 09:31:00,1773.86,1778.78,1762.1801,1777.48,449298.0
2020-03-09 09:32:00,1777.35,1782.76,1762.0,1769.0,62446.0
2020-03-09 09:33:00,1768.6001,1770.12,1764.8301,1770.0,47127.0
2020-03-09 09:34:00,1769.02,1769.02,1769.02,1769.02,35552.0
2020-03-09 09:35:00,1767.03,1767.03,1767.03,1767.03,0.0
2020-03-09 09:50:00,1764.77,1766.55,1764.77,1766.55,682144.0
2020-03-09 09:51:00,1766.585,1766.585,1764.0,1764.0,79044.0
2020-03-09 09:52:00,1769.04,1769.04,1767.08,1767.08,59590.0
2020-03-09 09:53:00,1767.08,1771.47,1767.08,1771.47,32537.0
2020-03-09 09:54:00,1777.0,1782.0,1777.0,1782.0,38479.0
2020-03-09 09:55:00,1783.9301,1783.9301,1783.73,1783.73,45441.0
2020-03-09 09:56:00,1784.0701,1790.535,1784.0701,1790.535,42288.0
2020-03-09 09:57:00,1789.4686,1799.99,1789.4686,1799.99,54248.0
2020-03-09 09:58:00,1798.5601,1798.5601,1793.61,1793.61,57146.0
2020-03-09 09:59:00,1795.88,1802.9899,1791.2001,1795.6599,70253.0
2020-03-09 10:00:00,1795.92,1804.07,1794.2,1799.92,59800.0
2020-03-09 10:01:00,1799.4771,1805.0,1797.54,1805.0,34321.0
2020-03-09 10:02:00,1804.9399,1812.49,1803.01,1809.385,45572.0
2020-03-09 10:03:00,1808.365,1815.08,1808.0634,1814.255,34361.0
2020-03-09 10:04:00,1815.3199,1820.0,1811.2001,1813.6802,51462.0
2020-03-09 10:05:00,1813.54,1819.84,1806.25,1806.3,41773.0
2020-03-09 10:06:00,1808.24,1819.17,1808.0,1819.17,23502.0
2020-03-09 10:07:00,1818.87,1830.0,1818.11,1829.4399,31280.0
2020-03-09 10:08:00,1831.7,1832.72,1825.12,1831.1851,30636.0
2020-03-09 10:09:00,1831.98,1833.5601,1827.5,1830.63,31511.0
2020-03-09 10:10:00,1829.9399,1841.9301,1829.9399,1838.01,40426.0
2020-03-09 10:11:00,1838.75,1842.7599,1838.03,1839.36,41599.0
2020-03-09 10:12:00,1838.0,1840.67,1833.0,1840.67,36854.0
2020-03-09 10:13:00,1839.29,1845.2928,1838.5835,1845.2928,39866.0
2020-03-09 10:14:00,1846.0,1849.3599,1843.2001,1848.2101,28256.0
2020-03-09 10:15:00,1848.0,1849.077,1842.96,1844.48,40341.0
2020-03-09 10:16:00,1843.4102,1849.64,1842.51,1846.92,37475.0
2020-03-09 10:17:00,1846.92,1849.8099,1843.1001,1843.1001,21403.0
2020-03-09 10:18:00,1844.0,1844.9899,1837.22,1842.62,36572.0
2020-03-09 10:19:00,1842.0601,1845.9254,1842.0601,1845.9254,27659.0
2020-03-09 10:20:00,1845.67,1846.83,1841.2501,1841.2501,34630.0
2020-03-09 10:21:00,1843.25,1843.905,1839.0007,1839.55,19231.0
2020-03-09 10:22:00,1840.76,1842.11,1827.25,1827.25,32492.0
2020-03-09 10:23:00,1825.8376,1826.62,1819.236,1823.7,45160.0
2020-03-09 10:24:00,1821.6,1829.9199,1821.6,1824.05,26458.0
