date,1. open,2. high,3. low,4. close,5. volume
2020-01-31 09:45:00,320.93,322.68,319.13,319.13,3139247.0
2020-01-31 10:00:00,319.11,319.41,317.52,318.43,2629418.0
2020-01-31 10:15:00,318.36,318.44,315.87,316.09,2151698.0
2020-01-31 10:30:00,316.06,317.1499,315.07,315.63,2192637.0
2020-01-31 10:45:00,315.604,316.81,315.51,315.78,1379922.0
2020-01-31 11:00:00,315.84,317.14,315.56,315.88,1269282.0
2020-01-31 11:15:00,315.8472,317.19,315.76,316.27,1091581.0
2020-01-31 11:30:00,316.25,316.3499,315.07,315.52,1307549.0
2020-01-31 11:45:00,315.53,316.17,314.48,316.16,1507214.0
2020-01-31 12:00:00,316.15,316.98,315.91,316.78,861517.0
2020-01-31 12:15:00,316.76,316.91,316.05,316.22,619508.0
2020-01-31 12:30:00,316.215,316.3775,315.6427,316.13,542708.0
2020-01-31 12:45:00,316.12,316.13,314.69,315.6105,922645.0
2020-01-31 13:00:00,315.71,315.89,314.4,314.84,946508.0
2020-01-31 13:15:00,314.78,315.3,313.9,313.99,883742.0
2020-01-31 13:30:00,313.99,314.191,312.98,313.2295,1031278.0
2020-01-31 13:45:00,313.23,313.23,310.07,310.1,1915997.0
2020-01-31 14:00:00,310.1,312.58,310.05,312.58,1433973.0
2020-01-31 14:15:00,312.6,313.75,312.5701,312.96,1434488.0
2020-01-31 14:30:00,312.9791,313.2134,311.25,311.577,1187659.0
2020-01-31 14:45:00,311.544,313.03,311.37,312.04,976854.0
2020-01-31 15:00:00,312.055,312.88,312.0,312.1838,892885.0
2020-01-31 15:15:00,312.22,312.56,310.4701,310.67,1333525.0
2020-01-31 15:30:00,310.6764,311.72,310.3621,310.825,1384403.0
2020-01-31 15:45:00,310.8,311.04,308.29,309.965,2854028.0
2020-01-31 16:00:00,310.02,310.73,309.28,309.41,3425526.0
2020-02-03 09:45:00,304.3,309.0118,302.22,308.8185,6958253.0
2020-02-03 10:00:00,308.77,310.91,308.77,310.7761,3180091.0
2020-02-03 10:15:00,310.8,312.6399,310.72,312.28,2636551.0
2020-02-03 10:30:00,312.29,312.91,311.19,312.4299,1442488.0
2020-02-03 10:45:00,312.445,313.25,311.9441,312.5,1321799.0
2020-02-03 11:00:00,312.52,312.76,311.64,312.35,932672.0
2020-02-03 11:15:00,312.36,312.5,311.7,311.77,819959.0
2020-02-03 11:30:00,311.795,313.46,311.74,312.78,1088076.0
2020-02-03 11:45:00,312.8,313.49,312.031,312.47,970022.0
