date,1. open,2. high,3. low,4. close,5. volume
2020-03-10 10:45:00,279.6162,279.945,277.456,277.4604,2159341.0
2020-03-10 11:00:00,277.42,277.47,275.177,275.19,2350032.0
2020-03-10 11:15:00,275.15,277.21,274.73,274.965,2250143.0
2020-03-10 11:30:00,275.0099,275.34,271.38,272.22,2461130.0
2020-03-10 11:45:00,272.3101,275.6781,272.0125,272.9066,2959939.0
2020-03-10 12:00:00,272.77,273.94,271.1,272.68,2053039.0
2020-03-10 12:15:00,272.76,277.89,272.73,277.47,2353297.0
2020-03-10 12:30:00,277.4447,278.3594,274.9,274.9,1687979.0
2020-03-10 12:45:00,274.88,277.05,274.021,277.05,1577840.0
2020-03-10 13:00:00,277.09,277.334,275.73,276.08,1347836.0
2020-03-10 13:15:00,276.03,277.418,275.08,277.33,1247176.0
2020-03-10 13:30:00,277.34,278.2,276.17,276.3443,1261538.0
2020-03-10 13:45:00,276.3,276.87,274.755,275.02,1179205.0
2020-03-10 14:00:00,275.01,275.16,273.42,274.13,1100823.0
2020-03-10 14:15:00,274.15,275.4,272.36,275.282,1356144.0
2020-03-10 14:30:00,275.2,275.53,273.27,275.1145,1058063.0
2020-03-10 14:45:00,275.12,278.51,274.82,278.1947,1533065.0
2020-03-10 15:00:00,278.24,279.12,277.55,278.26,1567496.0
2020-03-10 15:15:00,278.38,279.99,278.1,279.6,1739946.0
2020-03-10 15:30:00,279.6,281.33,278.58,278.66,2333891.0
2020-03-10 15:45:00,278.59,281.5,278.25,280.51,2090302.0
2020-03-10 16:00:00,280.53,286.44,280.39,285.69,4680873.0
2020-03-11 09:45:00,277.46,279.15,276.51,277.6904,4877080.0
2020-03-11 10:00:00,277.82,278.19,276.67,277.4,2204054.0
2020-03-11 10:15:00,277.44,279.35,276.749,277.9275,2063080.0
2020-03-11 10:30:00,277.87,278.189,275.07,275.52,1753057.0
2020-03-11 10:45:00,275.54,276.66,275.13,275.51,1377219.0
2020-03-11 11:00:00,275.56,276.72,275.351,276.33,1664476.0
2020-03-11 11:15:00,276.34,277.09,276.035,276.82,1499478.0
2020-03-11 11:30:00,276.76,277.05,275.06,276.11,1357622.0
2020-03-11 11:45:00,276.12,277.395,276.07,276.36,1497177.0
2020-03-11 12:00:00,276.38,277.23,276.07,276.95,1183263.0
2020-03-11 12:15:00,277.04,280.16,276.65,279.85,1837597.0
2020-03-11 12:30:00,279.855,280.89,278.35,278.35,1965738.0
2020-03-11 12:45:00,278.35,278.535,275.971,276.34,1558367.0
2020-03-11 13:00:00,276.35,276.82,275.92,276.41,1471957.0
2020-03-11 13:15:00,276.385,276.47,274.44,275.79,1638273.0
2020-03-11 13:30:00,275.78,277.1,275.58,276.8361,1447782.0
2020-03-11 13:45:00,276.86,276.964,275.172,275.225,940418.0
2020-03-11 14:00:00,275.21,276.9098,275.12,276.3644,1430480.0
2020-03-11 14:15:00,276.35,276.5,274.64,275.06,1412491.0
2020-03-11 14:30:00,275.07,275.28,274.278,274.96,1081500.0
2020-03-11 14:45:00,274.99,277.97,274.96,276.8,2063290.0
2020-03-11 15:00:00,276.77,276.78,275.68,275.88,1471832.0
