date,1. open,2. high,3. low,4. close,5. volume
2020-01-31 09:45:00,2051.8501,2055.72,2011.845,2024.875,3951293.0
2020-01-31 10:00:00,2026.01,2041.19,2024.87,2039.57,1183053.0
2020-01-31 10:15:00,2039.22,2048.6899,2036.63,2037.7399,915653.0
2020-01-31 10:30:00,2037.2838,2049.75,2036.23,2041.53,549072.0
2020-01-31 10:45:00,2041.4,2048.47,2040.2004,2040.52,380800.0
2020-01-31 11:00:00,2040.6899,2047.3199,2040.09,2043.0,367485.0
2020-01-31 11:15:00,2043.0,2045.3958,2028.905,2030.838,418181.0
2020-01-31 11:30:00,2030.5,2035.87,2025.04,2031.49,357458.0
2020-01-31 11:45:00,2030.71,2040.0,2030.0,2039.2006,308470.0
2020-01-31 12:00:00,2038.5865,2045.87,2038.04,2045.5551,275141.0
2020-01-31 12:15:00,2045.3379,2048.0,2036.0001,2036.3583,280970.0
2020-01-31 12:30:00,2036.5499,2040.0,2034.02,2038.39,173864.0
2020-01-31 12:45:00,2038.5104,2038.5104,2027.2301,2032.954,253031.0
2020-01-31 13:00:00,2033.73,2035.81,2029.36,2033.15,178567.0
2020-01-31 13:15:00,2033.34,2036.9999,2030.6001,2031.85,131502.0
2020-01-31 13:30:00,2030.7799,2033.09,2028.14,2029.6899,163617.0
2020-01-31 13:45:00,2029.23,2029.39,2019.33,2022.0,295931.0
2020-01-31 14:00:00,2022.3394,2027.92,2021.98,2026.755,188116.0
2020-01-31 14:15:00,2027.2686,2030.0,2025.3701,2026.4399,181569.0
2020-01-31 14:30:00,2026.6899,2029.4,2022.83,2025.12,151747.0
2020-01-31 14:45:00,2024.765,2030.0,2024.14,2026.35,156795.0
2020-01-31 15:00:00,2026.49,2028.1161,2022.8,2023.4526,148347.0
2020-01-31 15:15:00,2023.5916,2024.47,2012.27,2014.5074,241096.0
2020-01-31 15:30:00,2014.0,2015.6899,2007.1801,2008.28,283884.0
2020-01-31 15:45:00,2008.3273,2012.4399,2003.0,2011.6367,409798.0
2020-01-31 16:00:00,2012.0,2013.8149,2007.76,2007.76,625342.0
2020-02-03 09:45:00,2010.6,2037.434,2010.2811,2033.29,953174.0
2020-02-03 10:00:00,2035.09,2044.24,2034.61,2042.7638,479545.0
2020-02-03 10:15:00,2042.98,2048.5,2037.3815,2040.3152,379823.0
2020-02-03 10:30:00,2040.4301,2044.0,2035.33,2038.4,180885.0
2020-02-03 10:45:00,2038.8101,2040.15,2029.2501,2031.3324,164771.0
2020-02-03 11:00:00,2030.87,2032.7238,2026.3501,2027.25,164677.0
2020-02-03 11:15:00,2027.0649,2034.77,2026.64,2028.98,156311.0
2020-02-03 11:30:00,2029.1646,2033.65,2027.22,2027.22,113760.0
2020-02-03 11:45:00,2027.99,2028.0601,2018.89,2020.03,150492.0
2020-02-03 12:00:00,2020.08,2025.06,2017.39,2022.69,123473.0
2020-02-03 12:15:00,2022.47,2026.29,2019.09,2025.8201,129011.0
2020-02-03 12:30:00,2026.3,2027.35,2023.02,2023.02,101032.0
2020-02-03 12:45:00,2022.6412,2024.3051,2021.35,2024.0,73268.0
2020-02-03 13:00:00,2023.42,2025.04,2020.47,2021.07,93280.0
2020-02-03 13:15:00,2020.91,2021.75,2008.21,2008.9399,182395.0
2020-02-03 13:30:00,2008.9435,2010.9574,2003.49,2005.4639,169385.0
2020-02-03 13:45:00,2006.1569,2007.745,2000.25,2004.5,137224.0
2020-02-03 14:00:00,2004.92,2015.12,2004.41,2012.64,113885.0
2020-02-03 14:15:00,2012.2,2013.99,2008.67,2013.225,81797.0
2020-02-03 14:30:00,2014.215,2019.95,2012.9,2015.42,89149.0
2020-02-03 14:45:00,2015.67,2020.0,2015.67,2017.155,81486.0
2020-02-03 15:00:00,2017.16,2018.8199,2013.01,2013.42,66311.0
2020-02-03 15:15:00,2013.1801,2015.21,2009.3262,2009.5,73300.0
